energy_type,country,year,consommation
Peat and peat products,Slovenia,2022,0
Peat and peat products,Slovakia,2011,0
Peat and peat products,Slovakia,2012,0
Peat and peat products,Slovakia,2013,0
Peat and peat products,Slovakia,2014,0
Peat and peat products,Slovakia,2015,0
Peat and peat products,Slovakia,2016,0
Peat and peat products,Slovakia,2017,0
Peat and peat products,Slovakia,2018,0
Peat and peat products,Slovakia,2019,0
Peat and peat products,Slovakia,2020,0
Peat and peat products,Slovakia,2021,0
Peat and peat products,Slovakia,2022,0
Peat and peat products,Türkiye,2011,0
Peat and peat products,Türkiye,2012,0
Peat and peat products,Türkiye,2013,0
Peat and peat products,Türkiye,2014,0
Peat and peat products,Türkiye,2015,0
Peat and peat products,Türkiye,2016,0
Peat and peat products,Türkiye,2017,0
Peat and peat products,Türkiye,2018,0
Peat and peat products,Türkiye,2019,0
Peat and peat products,Türkiye,2020,0
Peat and peat products,Türkiye,2021,0
Peat and peat products,Türkiye,2022,0
Peat and peat products,Ukraine,2011,67.06
Peat and peat products,Ukraine,2012,56.917
Peat and peat products,Ukraine,2013,67.993
Peat and peat products,Ukraine,2014,23.911
Peat and peat products,Ukraine,2015,48.365
Peat and peat products,Ukraine,2016,64.57
Peat and peat products,Ukraine,2017,124.103
Peat and peat products,Ukraine,2018,109.122
Peat and peat products,Ukraine,2019,140.268
Peat and peat products,Ukraine,2020,35.295
Peat and peat products,United Kingdom,2011,0
Peat and peat products,United Kingdom,2012,0
Peat and peat products,United Kingdom,2013,0
Peat and peat products,United Kingdom,2014,0
Peat and peat products,United Kingdom,2015,0
Peat and peat products,United Kingdom,2016,0
Peat and peat products,United Kingdom,2017,0
Peat and peat products,United Kingdom,2018,0
Peat and peat products,United Kingdom,2019,0
Peat and peat products,Kosovo*,2011,0
Peat and peat products,Kosovo*,2012,0
Peat and peat products,Kosovo*,2013,0
Peat and peat products,Kosovo*,2014,0
Peat and peat products,Kosovo*,2015,0
Peat and peat products,Kosovo*,2016,0
Peat and peat products,Kosovo*,2017,0
Peat and peat products,Kosovo*,2018,0
Peat and peat products,Kosovo*,2019,0
Peat and peat products,Kosovo*,2020,0
Peat and peat products,Kosovo*,2021,0
Peat and peat products,Kosovo*,2022,0
Renewables and biofuels,Albania,2011,219.69
Renewables and biofuels,Albania,2012,218.305
Renewables and biofuels,Albania,2013,213.385
Renewables and biofuels,Albania,2014,231.414
Renewables and biofuels,Albania,2015,246.971
Renewables and biofuels,Albania,2016,274.98
Renewables and biofuels,Albania,2017,254.363
Renewables and biofuels,Albania,2018,282.559
Renewables and biofuels,Albania,2019,290.201
Renewables and biofuels,Albania,2020,272.546
Renewables and biofuels,Albania,2021,268.415
Renewables and biofuels,Albania,2022,288.404
Renewables and biofuels,Austria,2011,3989.542
Renewables and biofuels,Austria,2012,4147.339
Renewables and biofuels,Austria,2013,4218.962
Renewables and biofuels,Austria,2014,4059.297
Renewables and biofuels,Austria,2015,4251.901
Renewables and biofuels,Austria,2016,4289.878
Renewables and biofuels,Austria,2017,4301.873
Renewables and biofuels,Austria,2018,4103.68
Renewables and biofuels,Austria,2019,4155.989
Renewables and biofuels,Austria,2020,4060.249
Renewables and biofuels,Austria,2021,4613.304
Renewables and biofuels,Austria,2022,4307.975
Renewables and biofuels,Bosnia and Herzegovina,2014,396.054
Renewables and biofuels,Bosnia and Herzegovina,2015,500.717
Renewables and biofuels,Bosnia and Herzegovina,2016,497.746
Renewables and biofuels,Bosnia and Herzegovina,2017,401.377
Renewables and biofuels,Bosnia and Herzegovina,2018,1126.835
Renewables and biofuels,Bosnia and Herzegovina,2019,1175.125
Renewables and biofuels,Bosnia and Herzegovina,2020,1240.461
Renewables and biofuels,Bosnia and Herzegovina,2021,1185.701
Renewables and biofuels,Bosnia and Herzegovina,2022,1281.22
Renewables and biofuels,Belgium,2011,1526.972
Renewables and biofuels,Belgium,2012,1630.28
Renewables and biofuels,Belgium,2013,1826.347
Renewables and biofuels,Belgium,2014,1734.026
Renewables and biofuels,Belgium,2015,1682.97
Renewables and biofuels,Belgium,2016,1958.552
Renewables and biofuels,Belgium,2017,1964.034
Renewables and biofuels,Belgium,2018,1983.86
Renewables and biofuels,Belgium,2019,1962.512
Renewables and biofuels,Belgium,2020,2129.899
Renewables and biofuels,Belgium,2021,2441.462
Renewables and biofuels,Belgium,2022,2460.026
Renewables and biofuels,Bulgaria,2011,1049.016
Renewables and biofuels,Bulgaria,2012,1187.35
Renewables and biofuels,Bulgaria,2013,1254.901
Renewables and biofuels,Bulgaria,2014,1196.208
Renewables and biofuels,Bulgaria,2015,1291.912
Renewables and biofuels,Bulgaria,2016,1347.743
Renewables and biofuels,Bulgaria,2017,1378.638
Renewables and biofuels,Bulgaria,2018,1400.175
Renewables and biofuels,Bulgaria,2019,1424.833
Renewables and biofuels,Bulgaria,2020,1550.242
Renewables and biofuels,Bulgaria,2021,1479.728
Renewables and biofuels,Bulgaria,2022,1476.037
Renewables and biofuels,Cyprus,2011,108.03
Renewables and biofuels,Cyprus,2012,108.126
Renewables and biofuels,Cyprus,2013,107.958
Renewables and biofuels,Cyprus,2014,105.904
Renewables and biofuels,Cyprus,2015,117.142
Renewables and biofuels,Cyprus,2016,120.154
Renewables and biofuels,Cyprus,2017,135.657
Renewables and biofuels,Cyprus,2018,192.633
Renewables and biofuels,Cyprus,2019,197.276
Renewables and biofuels,Cyprus,2020,222.822
Renewables and biofuels,Cyprus,2021,227.25
Renewables and biofuels,Cyprus,2022,225.892
Renewables and biofuels,Czechia,2011,2417.199
Renewables and biofuels,Czechia,2012,2527.036
Renewables and biofuels,Czechia,2013,2679.405
Renewables and biofuels,Czechia,2014,2779.043
Renewables and biofuels,Czechia,2015,2833.232
Renewables and biofuels,Czechia,2016,2905.948
Renewables and biofuels,Czechia,2017,2931.386
Renewables and biofuels,Czechia,2018,2996.358
Renewables and biofuels,Czechia,2019,3242.387
Renewables and biofuels,Czechia,2020,3379.23
Renewables and biofuels,Czechia,2021,3670.076
Renewables and biofuels,Czechia,2022,3621.959
Renewables and biofuels,Germany,2011,15308.053
Renewables and biofuels,Germany,2012,16705.581
Renewables and biofuels,Germany,2013,16948.11
Renewables and biofuels,Germany,2014,15526.945
Renewables and biofuels,Germany,2015,15582.999
Renewables and biofuels,Germany,2016,15387.89
Renewables and biofuels,Germany,2017,15779.61
Renewables and biofuels,Germany,2018,16459.765
Renewables and biofuels,Germany,2019,16648.554
Renewables and biofuels,Germany,2020,17164.247
Renewables and biofuels,Germany,2021,17988.432
Renewables and biofuels,Germany,2022,19111.317
Renewables and biofuels,Denmark,2011,1425.773
Renewables and biofuels,Denmark,2012,1439.691
Renewables and biofuels,Denmark,2013,1464.916
Renewables and biofuels,Denmark,2014,1445.079
Renewables and biofuels,Denmark,2015,1603.985
Renewables and biofuels,Denmark,2016,1692.541
Renewables and biofuels,Denmark,2017,1670.326
Renewables and biofuels,Denmark,2018,1659.791
Renewables and biofuels,Denmark,2019,1634.686
Renewables and biofuels,Denmark,2020,1630.032
Renewables and biofuels,Denmark,2021,1711.773
Renewables and biofuels,Denmark,2022,1578.896
Renewables and biofuels,Estonia,2011,502.06
Renewables and biofuels,Estonia,2012,482.631
Renewables and biofuels,Estonia,2013,477.74
Renewables and biofuels,Estonia,2014,482.311
Renewables and biofuels,Estonia,2015,488.779
Renewables and biofuels,Estonia,2016,417.847
Renewables and biofuels,Estonia,2017,435.6
Renewables and biofuels,Estonia,2018,461.26
Renewables and biofuels,Estonia,2019,440.191
Renewables and biofuels,Estonia,2020,477.333
Renewables and biofuels,Estonia,2021,474.693
Renewables and biofuels,Estonia,2022,480.376
Renewables and biofuels,Greece,2011,1453.542
Renewables and biofuels,Greece,2012,1574.432
Renewables and biofuels,Greece,2013,1382.747
Renewables and biofuels,Greece,2014,1399.472
Renewables and biofuels,Greece,2015,1499.362
Renewables and biofuels,Greece,2016,1349.959
Renewables and biofuels,Greece,2017,1657.662
Renewables and biofuels,Greece,2018,1682.022
Renewables and biofuels,Greece,2019,1702.512
Renewables and biofuels,Greece,2020,1726.924
Renewables and biofuels,Greece,2021,1832.664
Renewables and biofuels,Greece,2022,1648.045
Renewables and biofuels,Spain,2011,5797.638
Renewables and biofuels,Spain,2012,6285.688
Renewables and biofuels,Spain,2013,5034.179
Renewables and biofuels,Spain,2014,5404.212
Renewables and biofuels,Spain,2015,5679.973
Renewables and biofuels,Spain,2016,5611.156
Renewables and biofuels,Spain,2017,5965.061
Renewables and biofuels,Spain,2018,6532.144
Renewables and biofuels,Spain,2019,6744.114
Renewables and biofuels,Spain,2020,6471.178
Renewables and biofuels,Spain,2021,6642.239
Renewables and biofuels,Spain,2022,6869.394
Renewables and biofuels,Finland,2011,4732.153
Renewables and biofuels,Finland,2012,4926.553
Renewables and biofuels,Finland,2013,4962.381
Renewables and biofuels,Finland,2014,5411.764
Renewables and biofuels,Finland,2015,5383.238
Renewables and biofuels,Finland,2016,5412.794
Renewables and biofuels,Finland,2017,6375.118
Renewables and biofuels,Finland,2018,6592.742
Renewables and biofuels,Finland,2019,6753.946
Renewables and biofuels,Finland,2020,6275.63
Renewables and biofuels,Finland,2021,7080.884
Renewables and biofuels,Finland,2022,6451.399
Renewables and biofuels,France,2011,11399.741
Renewables and biofuels,France,2012,13087.244
Renewables and biofuels,France,2013,14132.469
Renewables and biofuels,France,2014,12714.666
Renewables and biofuels,France,2015,13549.043
Renewables and biofuels,France,2016,14606.341
Renewables and biofuels,France,2017,14569.576
Renewables and biofuels,France,2018,14794.682
Renewables and biofuels,France,2019,15242.672
Renewables and biofuels,France,2020,14137.222
Renewables and biofuels,France,2021,16178.93
Renewables and biofuels,France,2022,15570.565
Renewables and biofuels,Georgia,2013,494.65
Renewables and biofuels,Georgia,2014,479.913
Renewables and biofuels,Georgia,2015,414.708
Renewables and biofuels,Georgia,2016,404.748
Renewables and biofuels,Georgia,2017,382.072
Renewables and biofuels,Georgia,2018,289.697
Renewables and biofuels,Georgia,2019,264.847
Renewables and biofuels,Georgia,2020,244.896
Renewables and biofuels,Georgia,2021,253.618
Renewables and biofuels,Georgia,2022,226.967
Renewables and biofuels,Croatia,2011,1237.536
Renewables and biofuels,Croatia,2012,1277.085
Renewables and biofuels,Croatia,2013,1261.51
Renewables and biofuels,Croatia,2014,1115.484
Renewables and biofuels,Croatia,2015,1255.842
Renewables and biofuels,Croatia,2016,1191.752
Renewables and biofuels,Croatia,2017,1169.291
Renewables and biofuels,Croatia,2018,1147.926
Renewables and biofuels,Croatia,2019,1152.332
Renewables and biofuels,Croatia,2020,1174.296
Renewables and biofuels,Croatia,2021,1283.56
Renewables and biofuels,Croatia,2022,1103.449
Renewables and biofuels,Hungary,2011,2213.292
Renewables and biofuels,Hungary,2012,2353.325
Renewables and biofuels,Hungary,2013,2426.135
Renewables and biofuels,Hungary,2014,2073.935
Renewables and biofuels,Hungary,2015,2176.201
Renewables and biofuels,Hungary,2016,2156.501
Renewables and biofuels,Hungary,2017,2094.514
Renewables and biofuels,Hungary,2018,1887.324
Renewables and biofuels,Hungary,2019,1846.845
Renewables and biofuels,Hungary,2020,1922.069
Renewables and biofuels,Hungary,2021,2047.284
Renewables and biofuels,Hungary,2022,2085.261
Renewables and biofuels,Ireland,2011,302.666
Renewables and biofuels,Ireland,2012,299.16
Renewables and biofuels,Ireland,2013,330.591
Renewables and biofuels,Ireland,2014,378.395
Renewables and biofuels,Ireland,2015,395.341
Renewables and biofuels,Ireland,2016,397.154
Renewables and biofuels,Ireland,2017,461.029
Renewables and biofuels,Ireland,2018,464.081
Renewables and biofuels,Ireland,2019,491.371
Renewables and biofuels,Ireland,2020,489.845
Renewables and biofuels,Ireland,2021,500.646
Renewables and biofuels,Ireland,2022,580.774
Renewables and biofuels,Iceland,2011,106.501
Renewables and biofuels,Iceland,2012,107.218
Renewables and biofuels,Iceland,2013,97.748
Renewables and biofuels,Iceland,2014,98.619
Renewables and biofuels,Iceland,2015,107.634
Renewables and biofuels,Iceland,2016,110.539
Renewables and biofuels,Iceland,2017,117.289
Renewables and biofuels,Iceland,2018,124.99
Renewables and biofuels,Iceland,2019,98.721
Renewables and biofuels,Iceland,2020,70.464
Renewables and biofuels,Iceland,2021,99.151
Renewables and biofuels,Italy,2011,6537.703
Renewables and biofuels,Italy,2012,8587.723
Renewables and biofuels,Italy,2013,8498.169
Renewables and biofuels,Italy,2014,7453.299
Renewables and biofuels,Italy,2015,8364.717
Renewables and biofuels,Italy,2016,8042.766
Renewables and biofuels,Italy,2017,11312.725
Renewables and biofuels,Italy,2018,10959.962
Renewables and biofuels,Italy,2019,10912.23
Renewables and biofuels,Italy,2020,10660.269
Renewables and biofuels,Italy,2021,11865.267
Renewables and biofuels,Italy,2022,11348.258
Renewables and biofuels,Lithuania,2011,727.109
Renewables and biofuels,Lithuania,2012,754.605
Renewables and biofuels,Lithuania,2013,732.583
Renewables and biofuels,Lithuania,2014,705.45
Renewables and biofuels,Lithuania,2015,696.704
Renewables and biofuels,Lithuania,2016,687.986
Renewables and biofuels,Lithuania,2017,693.18
Renewables and biofuels,Lithuania,2018,743.93
Renewables and biofuels,Lithuania,2019,724.694
Renewables and biofuels,Lithuania,2020,775.432
Renewables and biofuels,Lithuania,2021,841.62
Renewables and biofuels,Lithuania,2022,827.142
Renewables and biofuels,Luxembourg,2011,92.43
Renewables and biofuels,Luxembourg,2012,95.458
Renewables and biofuels,Luxembourg,2013,104.869
Renewables and biofuels,Luxembourg,2014,125.288
Renewables and biofuels,Luxembourg,2015,137.235
