country,year,energy_type,production
Slovakia,2014,Peat and peat products,0.000
Slovakia,2015,Peat and peat products,0.000
Slovakia,2016,Peat and peat products,0.000
Slovakia,2017,Peat and peat products,0.000
Slovakia,2018,Peat and peat products,0.000
Slovakia,2019,Peat and peat products,0.000
Slovakia,2020,Peat and peat products,0.000
Slovakia,2021,Peat and peat products,0.000
Slovakia,2022,Peat and peat products,0.000
Türkiye,2011,Peat and peat products,0.000
Türkiye,2012,Peat and peat products,0.000
Türkiye,2013,Peat and peat products,0.000
Türkiye,2014,Peat and peat products,0.000
Türkiye,2015,Peat and peat products,0.000
Türkiye,2016,Peat and peat products,0.000
Türkiye,2017,Peat and peat products,0.000
Türkiye,2018,Peat and peat products,0.000
Türkiye,2019,Peat and peat products,0.000
Türkiye,2020,Peat and peat products,0.000
Türkiye,2021,Peat and peat products,0.000
Türkiye,2022,Peat and peat products,0.000
Ukraine,2011,Peat and peat products,103.659
Ukraine,2012,Peat and peat products,95.968
Ukraine,2013,Peat and peat products,115.227
Ukraine,2014,Peat and peat products,67.985
Ukraine,2015,Peat and peat products,117.148
Ukraine,2016,Peat and peat products,120.970
Ukraine,2017,Peat and peat products,125.066
Ukraine,2018,Peat and peat products,97.515
Ukraine,2019,Peat and peat products,89.731
Ukraine,2020,Peat and peat products,66.520
United Kingdom,2011,Peat and peat products,0.000
United Kingdom,2012,Peat and peat products,0.000
United Kingdom,2013,Peat and peat products,0.000
United Kingdom,2014,Peat and peat products,0.000
United Kingdom,2015,Peat and peat products,0.000
United Kingdom,2016,Peat and peat products,0.000
United Kingdom,2017,Peat and peat products,0.000
United Kingdom,2018,Peat and peat products,0.000
United Kingdom,2019,Peat and peat products,0.000
Kosovo*,2011,Peat and peat products,0.000
Kosovo*,2012,Peat and peat products,0.000
Kosovo*,2013,Peat and peat products,0.000
Kosovo*,2014,Peat and peat products,0.000
Kosovo*,2015,Peat and peat products,0.000
Kosovo*,2016,Peat and peat products,0.000
Kosovo*,2017,Peat and peat products,0.000
Kosovo*,2018,Peat and peat products,0.000
Kosovo*,2019,Peat and peat products,0.000
Kosovo*,2020,Peat and peat products,0.000
Kosovo*,2021,Peat and peat products,0.000
Kosovo*,2022,Peat and peat products,0.000
Albania,2011,Renewables and biofuels,575.002
Albania,2012,Renewables and biofuels,624.582
Albania,2013,Renewables and biofuels,811.751
Albania,2014,Renewables and biofuels,637.643
Albania,2015,Renewables and biofuels,753.850
Albania,2016,Renewables and biofuels,951.509
Albania,2017,Renewables and biofuels,646.725
Albania,2018,Renewables and biofuels,1019.617
Albania,2019,Renewables and biofuels,739.722
Albania,2020,Renewables and biofuels,732.690
Albania,2021,Renewables and biofuels,1044.157
Albania,2022,Renewables and biofuels,895.340
Austria,2011,Renewables and biofuels,9057.289
Austria,2012,Renewables and biofuels,10282.138
Austria,2013,Renewables and biofuels,10232.191
Austria,2014,Renewables and biofuels,10067.397
Austria,2015,Renewables and biofuels,10044.649
Austria,2016,Renewables and biofuels,10339.992
Austria,2017,Renewables and biofuels,10384.339
Austria,2018,Renewables and biofuels,10010.942
Austria,2019,Renewables and biofuels,10427.475
Austria,2020,Renewables and biofuels,10497.608
Austria,2021,Renewables and biofuels,10835.907
Austria,2022,Renewables and biofuels,10285.508
Bosnia and Herzegovina,2014,Renewables and biofuels,958.190
Bosnia and Herzegovina,2015,Renewables and biofuels,1041.072
Bosnia and Herzegovina,2016,Renewables and biofuels,1052.991
Bosnia and Herzegovina,2017,Renewables and biofuels,792.069
Bosnia and Herzegovina,2018,Renewables and biofuels,1754.024
Bosnia and Herzegovina,2019,Renewables and biofuels,1795.846
Bosnia and Herzegovina,2020,Renewables and biofuels,1731.460
Bosnia and Herzegovina,2021,Renewables and biofuels,1883.841
Bosnia and Herzegovina,2022,Renewables and biofuels,1802.457
Belgium,2011,Renewables and biofuels,2993.455
Belgium,2012,Renewables and biofuels,3395.984
Belgium,2013,Renewables and biofuels,3621.002
Belgium,2014,Renewables and biofuels,3464.257
Belgium,2015,Renewables and biofuels,3740.316
Belgium,2016,Renewables and biofuels,3976.178
Belgium,2017,Renewables and biofuels,4138.967
Belgium,2018,Renewables and biofuels,4248.115
Belgium,2019,Renewables and biofuels,4386.661
Belgium,2020,Renewables and biofuels,4930.860
Belgium,2021,Renewables and biofuels,5123.182
Belgium,2022,Renewables and biofuels,5301.753
Bulgaria,2011,Renewables and biofuels,1394.668
Bulgaria,2012,Renewables and biofuels,1650.951
Bulgaria,2013,Renewables and biofuels,1881.268
Bulgaria,2014,Renewables and biofuels,1860.125
Bulgaria,2015,Renewables and biofuels,2076.229
Bulgaria,2016,Renewables and biofuels,2022.557
Bulgaria,2017,Renewables and biofuels,1952.201
Bulgaria,2018,Renewables and biofuels,2541.462
Bulgaria,2019,Renewables and biofuels,2469.420
Bulgaria,2020,Renewables and biofuels,2548.995
Bulgaria,2021,Renewables and biofuels,2924.064
Bulgaria,2022,Renewables and biofuels,2748.716
Cyprus,2011,Renewables and biofuels,125.783
Cyprus,2012,Renewables and biofuels,135.707
Cyprus,2013,Renewables and biofuels,139.768
Cyprus,2014,Renewables and biofuels,136.421
Cyprus,2015,Renewables and biofuels,155.958
Cyprus,2016,Renewables and biofuels,162.155
Cyprus,2017,Renewables and biofuels,178.690
Cyprus,2018,Renewables and biofuels,238.322
Cyprus,2019,Renewables and biofuels,246.298
Cyprus,2020,Renewables and biofuels,278.052
Cyprus,2021,Renewables and biofuels,297.440
Cyprus,2022,Renewables and biofuels,306.301
Czechia,2011,Renewables and biofuels,3498.223
Czechia,2012,Renewables and biofuels,3757.160
Czechia,2013,Renewables and biofuels,4130.887
Czechia,2014,Renewables and biofuels,4268.734
Czechia,2015,Renewables and biofuels,4384.856
Czechia,2016,Renewables and biofuels,4433.736
Czechia,2017,Renewables and biofuels,4540.336
Czechia,2018,Renewables and biofuels,4567.498
Czechia,2019,Renewables and biofuels,4913.482
Czechia,2020,Renewables and biofuels,5123.959
Czechia,2021,Renewables and biofuels,5497.278
Czechia,2022,Renewables and biofuels,5453.356
Germany,2011,Renewables and biofuels,32438.432
Germany,2012,Renewables and biofuels,36452.880
Germany,2013,Renewables and biofuels,37632.136
Germany,2014,Renewables and biofuels,37454.527
Germany,2015,Renewables and biofuels,39929.125
Germany,2016,Renewables and biofuels,39834.021
Germany,2017,Renewables and biofuels,42513.944
Germany,2018,Renewables and biofuels,43509.159
Germany,2019,Renewables and biofuels,45314.506
Germany,2020,Renewables and biofuels,47025.919
Germany,2021,Renewables and biofuels,47045.905
Germany,2022,Renewables and biofuels,49207.958
Denmark,2011,Renewables and biofuels,4125.466
Denmark,2012,Renewables and biofuels,4292.660
Denmark,2013,Renewables and biofuels,4455.349
Denmark,2014,Renewables and biofuels,4669.423
Denmark,2015,Renewables and biofuels,4964.439
Denmark,2016,Renewables and biofuels,5173.038
Denmark,2017,Renewables and biofuels,5741.659
Denmark,2018,Renewables and biofuels,5704.710
Denmark,2019,Renewables and biofuels,5992.257
Denmark,2020,Renewables and biofuels,6200.548
Denmark,2021,Renewables and biofuels,7033.257
Denmark,2022,Renewables and biofuels,6964.077
Estonia,2011,Renewables and biofuels,836.165
Estonia,2012,Renewables and biofuels,861.442
Estonia,2013,Renewables and biofuels,851.138
Estonia,2014,Renewables and biofuels,858.244
Estonia,2015,Renewables and biofuels,933.791
Estonia,2016,Renewables and biofuels,1001.066
Estonia,2017,Renewables and biofuels,1075.679
Estonia,2018,Renewables and biofuels,1156.089
Estonia,2019,Renewables and biofuels,1179.377
Estonia,2020,Renewables and biofuels,1319.630
Estonia,2021,Renewables and biofuels,1319.855
Estonia,2022,Renewables and biofuels,1320.304
Greece,2011,Renewables and biofuels,2198.665
Greece,2012,Renewables and biofuels,2506.890
Greece,2013,Renewables and biofuels,2676.084
Greece,2014,Renewables and biofuels,2505.950
Greece,2015,Renewables and biofuels,2840.412
Greece,2016,Renewables and biofuels,2704.103
Greece,2017,Renewables and biofuels,2915.410
Greece,2018,Renewables and biofuels,3141.040
Greece,2019,Renewables and biofuels,3171.695
Greece,2020,Renewables and biofuels,3349.971
Greece,2021,Renewables and biofuels,3838.016
Greece,2022,Renewables and biofuels,3657.835
Spain,2011,Renewables and biofuels,14814.235
Spain,2012,Renewables and biofuels,16123.296
Spain,2013,Renewables and biofuels,17716.015
Spain,2014,Renewables and biofuels,18064.318
Spain,2015,Renewables and biofuels,17007.858
Spain,2016,Renewables and biofuels,17484.887
Spain,2017,Renewables and biofuels,16590.507
Spain,2018,Renewables and biofuels,18163.223
Spain,2019,Renewables and biofuels,18365.551
Spain,2020,Renewables and biofuels,19089.534
Spain,2021,Renewables and biofuels,19825.722
Spain,2022,Renewables and biofuels,19611.610
Finland,2011,Renewables and biofuels,9097.378
Finland,2012,Renewables and biofuels,9954.220
Finland,2013,Renewables and biofuels,9861.519
Finland,2014,Renewables and biofuels,10276.225
Finland,2015,Renewables and biofuels,10489.011
Finland,2016,Renewables and biofuels,10635.281
Finland,2017,Renewables and biofuels,11784.295
Finland,2018,Renewables and biofuels,12057.207
Finland,2019,Renewables and biofuels,12213.007
Finland,2020,Renewables and biofuels,12015.425
Finland,2021,Renewables and biofuels,13709.939
Finland,2022,Renewables and biofuels,12923.234
France,2011,Renewables and biofuels,19327.137
France,2012,Renewables and biofuels,22855.083
France,2013,Renewables and biofuels,25517.796
France,2014,Renewables and biofuels,23716.477
France,2015,Renewables and biofuels,24631.814
France,2016,Renewables and biofuels,26662.347
France,2017,Renewables and biofuels,26258.724
France,2018,Renewables and biofuels,28354.895
France,2019,Renewables and biofuels,28901.250
France,2020,Renewables and biofuels,28800.885
France,2021,Renewables and biofuels,31050.303
France,2022,Renewables and biofuels,30042.898
Georgia,2013,Renewables and biofuels,1207.756
Georgia,2014,Renewables and biofuels,1198.558
Georgia,2015,Renewables and biofuels,1143.583
Georgia,2016,Renewables and biofuels,1209.723
Georgia,2017,Renewables and biofuels,1183.551
Georgia,2018,Renewables and biofuels,1154.395
Georgia,2019,Renewables and biofuels,1042.033
Georgia,2020,Renewables and biofuels,963.431
Georgia,2021,Renewables and biofuels,1137.778
Georgia,2022,Renewables and biofuels,1162.059
Croatia,2011,Renewables and biofuels,1718.416
Croatia,2012,Renewables and biofuels,1762.451
Croatia,2013,Renewables and biofuels,2097.312
Croatia,2014,Renewables and biofuels,2017.032
Croatia,2015,Renewables and biofuels,1974.837
Croatia,2016,Renewables and biofuels,2017.989
Croatia,2017,Renewables and biofuels,1910.209
Croatia,2018,Renewables and biofuels,2183.473
Croatia,2019,Renewables and biofuels,2136.334
Croatia,2020,Renewables and biofuels,2192.633
Croatia,2021,Renewables and biofuels,2512.335
Croatia,2022,Renewables and biofuels,2225.758
Hungary,2011,Renewables and biofuels,2886.419
Hungary,2012,Renewables and biofuels,2952.757
Hungary,2013,Renewables and biofuels,3111.544
Hungary,2014,Renewables and biofuels,2860.074
Hungary,2015,Renewables and biofuels,3019.564
Hungary,2016,Renewables and biofuels,3005.126
Hungary,2017,Renewables and biofuels,2973.543
Hungary,2018,Renewables and biofuels,2799.520
Hungary,2019,Renewables and biofuels,2830.236
Hungary,2020,Renewables and biofuels,2965.666
Hungary,2021,Renewables and biofuels,3238.223
Hungary,2022,Renewables and biofuels,3326.354
Ireland,2011,Renewables and biofuels,816.116
Ireland,2012,Renewables and biofuels,821.440
Ireland,2013,Renewables and biofuels,887.431
Ireland,2014,Renewables and biofuels,1003.961
Ireland,2015,Renewables and biofuels,1137.223
Ireland,2016,Renewables and biofuels,1135.644
Ireland,2017,Renewables and biofuels,1339.467
Ireland,2018,Renewables and biofuels,1481.712
Ireland,2019,Renewables and biofuels,1646.385
Ireland,2020,Renewables and biofuels,1800.342
Ireland,2021,Renewables and biofuels,1642.131
Ireland,2022,Renewables and biofuels,1848.070
Iceland,2011,Renewables and biofuels,5199.093
Iceland,2012,Renewables and biofuels,5070.663
Iceland,2013,Renewables and biofuels,5284.194
Iceland,2014,Renewables and biofuels,5234.643
Iceland,2015,Renewables and biofuels,4941.554
Iceland,2016,Renewables and biofuels,4621.030
Iceland,2017,Renewables and biofuels,4938.564
Iceland,2018,Renewables and biofuels,5450.685
Iceland,2019,Renewables and biofuels,5346.395
Iceland,2020,Renewables and biofuels,5284.253
Iceland,2021,Renewables and biofuels,5222.023
Italy,2011,Renewables and biofuels,21025.853
Italy,2012,Renewables and biofuels,23884.740
Italy,2013,Renewables and biofuels,26370.626
Italy,2014,Renewables and biofuels,26512.291
Italy,2015,Renewables and biofuels,26268.705
Italy,2016,Renewables and biofuels,26017.921
Italy,2017,Renewables and biofuels,28821.095
Italy,2018,Renewables and biofuels,29281.720
Italy,2019,Renewables and biofuels,29512.128
Italy,2020,Renewables and biofuels,29344.686
Italy,2021,Renewables and biofuels,30264.515
Italy,2022,Renewables and biofuels,28157.963
Lithuania,2011,Renewables and biofuels,1056.602
Lithuania,2012,Renewables and biofuels,1161.340
Lithuania,2013,Renewables and biofuels,1212.272
Lithuania,2014,Renewables and biofuels,1277.028
Lithuania,2015,Renewables and biofuels,1418.936
Lithuania,2016,Renewables and biofuels,1464.350
Lithuania,2017,Renewables and biofuels,1573.395
Lithuania,2018,Renewables and biofuels,1588.403
Lithuania,2019,Renewables and biofuels,1589.122
Lithuania,2020,Renewables and biofuels,1655.641
Lithuania,2021,Renewables and biofuels,1874.346
Lithuania,2022,Renewables and biofuels,1791.928
Luxembourg,2011,Renewables and biofuels,126.777
Luxembourg,2012,Renewables and biofuels,138.387
Luxembourg,2013,Renewables and biofuels,154.861
Luxembourg,2014,Renewables and biofuels,188.920
Luxembourg,2015,Renewables and biofuels,208.226
Luxembourg,2016,Renewables and biofuels,222.012
Luxembourg,2017,Renewables and biofuels,265.646
